Substance,Sector,EDGAR Country Code,country,Year,co2_mt,co2_emissions_g
CO2,Fuel Exploitation,IDN,Indonesia,1970,6.3818561772818,6381856177281.8
CO2,Fuel Exploitation,IDN,Indonesia,1971,6.7478483708955,6747848370895.5
CO2,Fuel Exploitation,IDN,Indonesia,1972,9.9743708242763,9974370824276.299
CO2,Fuel Exploitation,IDN,Indonesia,1973,12.588556394234,12588556394234
CO2,Fuel Exploitation,IDN,Indonesia,1974,14.417432902547,14417432902547
CO2,Fuel Exploitation,IDN,Indonesia,1975,11.628095085831,11628095085831
CO2,Fuel Exploitation,IDN,Indonesia,1976,12.570874656295,12570874656295
CO2,Fuel Exploitation,IDN,Indonesia,1977,25.532377367854,25532377367854
CO2,Fuel Exploitation,IDN,Indonesia,1978,29.65746497282,29657464972820
CO2,Fuel Exploitation,IDN,Indonesia,1979,30.558326203233,30558326203233
CO2,Fuel Exploitation,IDN,Indonesia,1980,21.252711235651,21252711235651
CO2,Fuel Exploitation,IDN,Indonesia,1981,20.308870415235,20308870415235
CO2,Fuel Exploitation,IDN,Indonesia,1982,18.624280102219,18624280102219
CO2,Fuel Exploitation,IDN,Indonesia,1983,16.249189208956,16249189208956
CO2,Fuel Exploitation,IDN,Indonesia,1984,17.571344512113,17571344512113
CO2,Fuel Exploitation,IDN,Indonesia,1985,18.263638641651,18263638641651
CO2,Fuel Exploitation,IDN,Indonesia,1986,19.989731450914,19989731450914
CO2,Fuel Exploitation,IDN,Indonesia,1987,20.644972700278,20644972700278
CO2,Fuel Exploitation,IDN,Indonesia,1988,22.785676262129,22785676262129
CO2,Fuel Exploitation,IDN,Indonesia,1989,21.847725808801,21847725808801
CO2,Fuel Exploitation,IDN,Indonesia,1990,37.367490211245,37367490211245
CO2,Fuel Exploitation,IDN,Indonesia,1991,43.619058493309,43619058493309
CO2,Fuel Exploitation,IDN,Indonesia,1992,46.303909010631,46303909010631
CO2,Fuel Exploitation,IDN,Indonesia,1993,47.437698504145,47437698504145
CO2,Fuel Exploitation,IDN,Indonesia,1994,45.667666892067,45667666892067
CO2,Fuel Exploitation,IDN,Indonesia,1995,51.258750535958,51258750535958
CO2,Fuel Exploitation,IDN,Indonesia,1996,49.914922961786,49914922961786
CO2,Fuel Exploitation,IDN,Indonesia,1997,53.52987131005,53529871310050
CO2,Fuel Exploitation,IDN,Indonesia,1998,61.62774262839,61627742628390
CO2,Fuel Exploitation,IDN,Indonesia,1999,51.210903479858,51210903479858
CO2,Fuel Exploitation,IDN,Indonesia,2000,41.609010356109,41609010356109
CO2,Fuel Exploitation,IDN,Indonesia,2001,43.343123349735,43343123349735
CO2,Fuel Exploitation,IDN,Indonesia,2002,45.036100234111,45036100234111
CO2,Fuel Exploitation,IDN,Indonesia,2003,47.895749053341,47895749053341
CO2,Fuel Exploitation,IDN,Indonesia,2004,41.87948044524,41879480445240
CO2,Fuel Exploitation,IDN,Indonesia,2005,40.800117590513,40800117590513
CO2,Fuel Exploitation,IDN,Indonesia,2006,39.374763256514,39374763256514
CO2,Fuel Exploitation,IDN,Indonesia,2007,37.440139879809,37440139879809
CO2,Fuel Exploitation,IDN,Indonesia,2008,37.277937790211,37277937790211
CO2,Fuel Exploitation,IDN,Indonesia,2009,37.646064413538,37646064413538
CO2,Fuel Exploitation,IDN,Indonesia,2010,44.32348214767,44323482147670
CO2,Fuel Exploitation,IDN,Indonesia,2011,39.414456877368,39414456877368
CO2,Fuel Exploitation,IDN,Indonesia,2012,35.359486451978,35359486451978
CO2,Fuel Exploitation,IDN,Indonesia,2013,34.264726642847,34264726642847
CO2,Fuel Exploitation,IDN,Indonesia,2014,34.683739527565,34683739527565.004
CO2,Fuel Exploitation,IDN,Indonesia,2015,33.339696007741,33339696007740.996
CO2,Fuel Exploitation,IDN,Indonesia,2016,34.384635927741,34384635927741
CO2,Fuel Exploitation,IDN,Indonesia,2017,31.328654604113,31328654604113
CO2,Fuel Exploitation,IDN,Indonesia,2018,31.621508950882,31621508950882
CO2,Fuel Exploitation,IDN,Indonesia,2019,30.242047091113,30242047091113
CO2,Fuel Exploitation,IDN,Indonesia,2020,29.47568069062,29475680690620
CO2,Fuel Exploitation,IDN,Indonesia,2021,26.903813728463,26903813728463
CO2,Fuel Exploitation,IDN,Indonesia,2022,27.529230849313,27529230849313
CO2,Fuel Exploitation,IDN,Indonesia,2023,29.337175634272,29337175634272
CO2,Industrial Combustion,IDN,Indonesia,1970,4.92130260107,4921302601070
CO2,Industrial Combustion,IDN,Indonesia,1971,4.92130260107,4921302601070
CO2,Industrial Combustion,IDN,Indonesia,1972,5.30678125212,5306781252120
CO2,Industrial Combustion,IDN,Indonesia,1973,5.70369590692,5703695906920
CO2,Industrial Combustion,IDN,Indonesia,1974,6.12124086573,6121240865730
CO2,Industrial Combustion,IDN,Indonesia,1975,7.7563756894599996,7756375689460
CO2,Industrial Combustion,IDN,Indonesia,1976,7.95403539774,7954035397740
CO2,Industrial Combustion,IDN,Indonesia,1977,9.87190107218,9871901072180
CO2,Industrial Combustion,IDN,Indonesia,1978,13.07467359355,13074673593550
CO2,Industrial Combustion,IDN,Indonesia,1979,16.26589442317,16265894423170
CO2,Industrial Combustion,IDN,Indonesia,1980,19.73786821712,19737868217120
CO2,Industrial Combustion,IDN,Indonesia,1981,21.15467146644,21154671466440
CO2,Industrial Combustion,IDN,Indonesia,1982,21.10333031561,21103330315610
CO2,Industrial Combustion,IDN,Indonesia,1983,21.88995020392,21889950203920
CO2,Industrial Combustion,IDN,Indonesia,1984,19.00401812029,19004018120290
CO2,Industrial Combustion,IDN,Indonesia,1985,24.05094353568,24050943535680
CO2,Industrial Combustion,IDN,Indonesia,1986,28.18228676122,28182286761220
CO2,Industrial Combustion,IDN,Indonesia,1987,26.010454013,26010454013000
CO2,Industrial Combustion,IDN,Indonesia,1988,27.83690105661,27836901056610
CO2,Industrial Combustion,IDN,Indonesia,1989,26.09970383034,26099703830340
CO2,Industrial Combustion,IDN,Indonesia,1990,27.81299710822,27812997108220
CO2,Industrial Combustion,IDN,Indonesia,1991,27.66481203261,27664812032610
CO2,Industrial Combustion,IDN,Indonesia,1992,29.14693609863,29146936098630
CO2,Industrial Combustion,IDN,Indonesia,1993,32.19053492114,32190534921140
CO2,Industrial Combustion,IDN,Indonesia,1994,37.83865142885,37838651428850
CO2,Industrial Combustion,IDN,Indonesia,1995,46.74133899559,46741338995590
CO2,Industrial Combustion,IDN,Indonesia,1996,46.88093630309,46880936303090
CO2,Industrial Combustion,IDN,Indonesia,1997,50.9002013222,50900201322200
CO2,Industrial Combustion,IDN,Indonesia,1998,47.63153882626,47631538826260
CO2,Industrial Combustion,IDN,Indonesia,1999,61.23913546717,61239135467170
CO2,Industrial Combustion,IDN,Indonesia,2000,57.94299952335,57942999523350
CO2,Industrial Combustion,IDN,Indonesia,2001,62.20601730834,62206017308340
CO2,Industrial Combustion,IDN,Indonesia,2002,58.984914059,58984914059000
CO2,Industrial Combustion,IDN,Indonesia,2003,74.67166852841,74671668528410
CO2,Industrial Combustion,IDN,Indonesia,2004,80.25986625456,80259866254560
CO2,Industrial Combustion,IDN,Indonesia,2005,81.30047447957,81300474479570
CO2,Industrial Combustion,IDN,Indonesia,2006,104.64082847613,104640828476130
CO2,Industrial Combustion,IDN,Indonesia,2007,111.19712699639,111197126996390
CO2,Industrial Combustion,IDN,Indonesia,2008,91.56900344194,91569003441940
CO2,Industrial Combustion,IDN,Indonesia,2009,100.24757986088,100247579860880
CO2,Industrial Combustion,IDN,Indonesia,2010,126.17335142804,126173351428040
CO2,Industrial Combustion,IDN,Indonesia,2011,136.20829560036,136208295600360
CO2,Industrial Combustion,IDN,Indonesia,2012,119.42145933286,119421459332860
CO2,Industrial Combustion,IDN,Indonesia,2013,79.35283511137,79352835111370
CO2,Industrial Combustion,IDN,Indonesia,2014,89.46547216537,89465472165370
CO2,Industrial Combustion,IDN,Indonesia,2015,101.29340786818,101293407868180
CO2,Industrial Combustion,IDN,Indonesia,2016,85.9517154785,85951715478500
CO2,Industrial Combustion,IDN,Indonesia,2017,91.61442394535,91614423945350
CO2,Industrial Combustion,IDN,Indonesia,2018,112.07349529545,112073495295450
CO2,Industrial Combustion,IDN,Indonesia,2019,147.01197720328,147011977203280
CO2,Industrial Combustion,IDN,Indonesia,2020,131.12269275292,131122692752919.98
CO2,Industrial Combustion,IDN,Indonesia,2021,130.75967243845,130759672438450
CO2,Industrial Combustion,IDN,Indonesia,2022,141.77501814002,141775018140020
CO2,Industrial Combustion,IDN,Indonesia,2023,141.21945662286,141219456622860
CO2,Power Industry,IDN,Indonesia,1970,3.64671049068,3646710490680
CO2,Power Industry,IDN,Indonesia,1971,3.64671049068,3646710490680
CO2,Power Industry,IDN,Indonesia,1972,3.94569775488,3945697754880
CO2,Power Industry,IDN,Indonesia,1973,4.1869313160599,4186931316059.9004
CO2,Power Industry,IDN,Indonesia,1974,3.87073686492,3870736864920
CO2,Power Industry,IDN,Indonesia,1975,4.20395052522,4203950525220
CO2,Power Industry,IDN,Indonesia,1976,4.93368709044,4933687090440
CO2,Power Industry,IDN,Indonesia,1977,5.81110637784,5811106377840
CO2,Power Industry,IDN,Indonesia,1978,6.2736378047099,6273637804709.9
CO2,Power Industry,IDN,Indonesia,1979,6.4493923323,6449392332300
CO2,Power Industry,IDN,Indonesia,1980,6.84882035595,6848820355950
CO2,Power Industry,IDN,Indonesia,1981,7.86233935395,7862339353950
CO2,Power Industry,IDN,Indonesia,1982,8.6154146110501,8615414611050.101
CO2,Power Industry,IDN,Indonesia,1983,8.86843165116,8868431651160
CO2,Power Industry,IDN,Indonesia,1984,10.67141747319,10671417473190
CO2,Power Industry,IDN,Indonesia,1985,11.56216947699,11562169476990
CO2,Power Industry,IDN,Indonesia,1986,14.16159915718,14161599157180
CO2,Power Industry,IDN,Indonesia,1987,16.2035593342,16203559334200.002
CO2,Power Industry,IDN,Indonesia,1988,17.31680249756,17316802497560.002
CO2,Power Industry,IDN,Indonesia,1989,17.99765599748,17997655997480
CO2,Power Industry,IDN,Indonesia,1990,22.49280393615,22492803936150
CO2,Power Industry,IDN,Indonesia,1991,25.01806634678,25018066346780
CO2,Power Industry,IDN,Indonesia,1992,25.40585122775,25405851227750
CO2,Power Industry,IDN,Indonesia,1993,31.77788820029,31777888200290
CO2,Power Industry,IDN,Indonesia,1994,31.86120313273,31861203132730
CO2,Power Industry,IDN,Indonesia,1995,35.49171064439,35491710644390
CO2,Power Industry,IDN,Indonesia,1996,41.73894002344,41738940023440
CO2,Power Industry,IDN,Indonesia,1997,50.497476415989,50497476415989
CO2,Power Industry,IDN,Indonesia,1998,50.3449066684,50344906668400
CO2,Power Industry,IDN,Indonesia,1999,56.922421295071,56922421295071
CO2,Power Industry,IDN,Indonesia,2000,61.948567057419,61948567057419
CO2,Power Industry,IDN,Indonesia,2001,70.13307684581,70133076845809.99
CO2,Power Industry,IDN,Indonesia,2002,74.50366585875,74503665858750
CO2,Power Industry,IDN,Indonesia,2003,83.263359084,83263359084000
CO2,Power Industry,IDN,Indonesia,2004,86.35138176869,86351381768690
CO2,Power Industry,IDN,Indonesia,2005,92.940107410609,92940107410609
CO2,Power Industry,IDN,Indonesia,2006,99.494075982701,99494075982701
CO2,Power Industry,IDN,Indonesia,2007,110.92026743322,110920267433220
CO2,Power Industry,IDN,Indonesia,2008,124.73961485113,124739614851130
CO2,Power Industry,IDN,Indonesia,2009,124.18235483105,124182354831050
CO2,Power Industry,IDN,Indonesia,2010,119.66230250804,119662302508040
CO2,Power Industry,IDN,Indonesia,2011,147.0088340401,147008834040100
CO2,Power Industry,IDN,Indonesia,2012,143.998749576,143998749576000
CO2,Power Industry,IDN,Indonesia,2013,149.18442057158,149184420571580
CO2,Power Industry,IDN,Indonesia,2014,168.89166965555,168891669655550
CO2,Power Industry,IDN,Indonesia,2015,171.42054149463,171420541494630
CO2,Power Industry,IDN,Indonesia,2016,181.06399886012,181063998860120
CO2,Power Industry,IDN,Indonesia,2017,195.09802500919,195098025009190
CO2,Power Industry,IDN,Indonesia,2018,216.99854030453,216998540304530
CO2,Power Industry,IDN,Indonesia,2019,224.80239994238,224802399942380
CO2,Power Industry,IDN,Indonesia,2020,224.93907846195,224939078461950
CO2,Power Industry,IDN,Indonesia,2021,240.25605890697,240256058906970
CO2,Power Industry,IDN,Indonesia,2022,254.63859836464,254638598364640
CO2,Power Industry,IDN,Indonesia,2023,269.8987878661,269898787866100
CO2,Processes,IDN,Indonesia,1970,0.88815764863205,888157648632.05
CO2,Processes,IDN,Indonesia,1971,0.89477223765079,894772237650.7899
CO2,Processes,IDN,Indonesia,1972,0.97403601679078,974036016790.78
CO2,Processes,IDN,Indonesia,1973,1.1470122771008,1147012277100.8
CO2,Processes,IDN,Indonesia,1974,1.3948406912131,1394840691213.0999
CO2,Processes,IDN,Indonesia,1975,1.587021008183,1587021008183
CO2,Processes,IDN,Indonesia,1976,1.8509608224278,1850960822427.8
CO2,Processes,IDN,Indonesia,1977,2.745074321081,2745074321081
CO2,Processes,IDN,Indonesia,1978,4.8768124330231,4876812433023.101
CO2,Processes,IDN,Indonesia,1979,3.9680364932673,3968036493267.3
CO2,Processes,IDN,Indonesia,1980,5.1486692816628,5148669281662.8
CO2,Processes,IDN,Indonesia,1981,5.3488631567905,5348863156790.5
CO2,Processes,IDN,Indonesia,1982,5.7365343824296,5736534382429.6
CO2,Processes,IDN,Indonesia,1983,7.3256053181599,7325605318159.899
CO2,Processes,IDN,Indonesia,1984,9.0059620896444,9005962089644.4
CO2,Processes,IDN,Indonesia,1985,10.594301482777,10594301482777
CO2,Processes,IDN,Indonesia,1986,11.777961926958,11777961926958
CO2,Processes,IDN,Indonesia,1987,12.028769224974,12028769224974
CO2,Processes,IDN,Indonesia,1988,12.154644265867,12154644265867
CO2,Processes,IDN,Indonesia,1989,14.384188417701,14384188417701
CO2,Processes,IDN,Indonesia,1990,15.378602233138,15378602233138
CO2,Processes,IDN,Indonesia,1991,15.352416022354,15352416022354
CO2,Processes,IDN,Indonesia,1992,14.411863712874,14411863712874
CO2,Processes,IDN,Indonesia,1993,17.905610270906,17905610270906
CO2,Processes,IDN,Indonesia,1994,20.92176074505,20921760745050
CO2,Processes,IDN,Indonesia,1995,22.988104579204,22988104579204
CO2,Processes,IDN,Indonesia,1996,23.21616048309,23216160483090
CO2,Processes,IDN,Indonesia,1997,24.580677594652,24580677594652
CO2,Processes,IDN,Indonesia,1998,22.445887111741,22445887111741
CO2,Processes,IDN,Indonesia,1999,23.301806521921,23301806521921
CO2,Processes,IDN,Indonesia,2000,26.228645052185,26228645052185
CO2,Processes,IDN,Indonesia,2001,28.165171671052,28165171671052
CO2,Processes,IDN,Indonesia,2002,30.654625460287,30654625460287
CO2,Processes,IDN,Indonesia,2003,31.104340617281,31104340617281
CO2,Processes,IDN,Indonesia,2004,31.354942504932,31354942504932
CO2,Processes,IDN,Indonesia,2005,30.718728874119,30718728874119
CO2,Processes,IDN,Indonesia,2006,31.419232837713,31419232837713
CO2,Processes,IDN,Indonesia,2007,32.378000468429,32378000468429
CO2,Processes,IDN,Indonesia,2008,32.277228706071,32277228706071
CO2,Processes,IDN,Indonesia,2009,30.9652765879,30965276587900
CO2,Processes,IDN,Indonesia,2010,31.543593464857,31543593464857
CO2,Processes,IDN,Indonesia,2011,34.089841978896,34089841978895.996
CO2,Processes,IDN,Indonesia,2012,36.338317606631,36338317606631
CO2,Processes,IDN,Indonesia,2013,37.295845890919,37295845890919
CO2,Processes,IDN,Indonesia,2014,37.181645790398,37181645790398
CO2,Processes,IDN,Indonesia,2015,38.503199641888,38503199641888
CO2,Processes,IDN,Indonesia,2016,42.222453528971,42222453528971
CO2,Processes,IDN,Indonesia,2017,45.977114424132,45977114424132
CO2,Processes,IDN,Indonesia,2018,49.383233400135,49383233400135
CO2,Processes,IDN,Indonesia,2019,51.093858092392,51093858092392
CO2,Processes,IDN,Indonesia,2020,47.491174592503,47491174592503
CO2,Processes,IDN,Indonesia,2021,48.791686166856,48791686166856
CO2,Processes,IDN,Indonesia,2022,48.603828659441,48603828659441
CO2,Processes,IDN,Indonesia,2023,47.91334800851,47913348008510
CO2,Transport,IDN,Indonesia,1970,8.1011548703,8101154870300
CO2,Transport,IDN,Indonesia,1971,8.1011548702999,8101154870299.9
CO2,Transport,IDN,Indonesia,1972,8.73197047702,8731970477020.001
CO2,Transport,IDN,Indonesia,1973,9.2567068316301,9256706831630.1
CO2,Transport,IDN,Indonesia,1974,10.6348514349,10634851434900
CO2,Transport,IDN,Indonesia,1975,11.64831860632,11648318606320
CO2,Transport,IDN,Indonesia,1976,12.30931492305,12309314923050
CO2,Transport,IDN,Indonesia,1977,13.32582308035,13325823080350
CO2,Transport,IDN,Indonesia,1978,14.73165545843,14731655458430
CO2,Transport,IDN,Indonesia,1979,15.84020851173,15840208511730
CO2,Transport,IDN,Indonesia,1980,17.85415771537,17854157715370
CO2,Transport,IDN,Indonesia,1981,19.64032812088,19640328120880
CO2,Transport,IDN,Indonesia,1982,20.81207977394,20812079773940
CO2,Transport,IDN,Indonesia,1983,20.13213373281,20132133732810
CO2,Transport,IDN,Indonesia,1984,20.48743820933,20487438209330
CO2,Transport,IDN,Indonesia,1985,21.12068753467,21120687534670
CO2,Transport,IDN,Indonesia,1986,22.36901396076,22369013960760
CO2,Transport,IDN,Indonesia,1987,24.46078145244,24460781452440
CO2,Transport,IDN,Indonesia,1988,26.50952598692,26509525986920
CO2,Transport,IDN,Indonesia,1989,28.82721504282,28827215042820
CO2,Transport,IDN,Indonesia,1990,32.197994696,32197994696000.004
CO2,Transport,IDN,Indonesia,1991,35.85064643752,35850646437520
CO2,Transport,IDN,Indonesia,1992,37.91341834255,37913418342550
CO2,Transport,IDN,Indonesia,1993,40.48827900208,40488279002080
CO2,Transport,IDN,Indonesia,1994,45.35300755453,45353007554530
CO2,Transport,IDN,Indonesia,1995,49.25679777776,49256797777760
CO2,Transport,IDN,Indonesia,1996,54.59768653919,54597686539190
CO2,Transport,IDN,Indonesia,1997,60.6500314852,60650031485200
CO2,Transport,IDN,Indonesia,1998,59.19949439134,59199494391340
CO2,Transport,IDN,Indonesia,1999,58.78316474704,58783164747040
CO2,Transport,IDN,Indonesia,2000,62.68612776374,62686127763740
CO2,Transport,IDN,Indonesia,2001,66.75305325947,66753053259469.99
CO2,Transport,IDN,Indonesia,2002,67.99046218739,67990462187389.99
CO2,Transport,IDN,Indonesia,2003,69.27427381794,69274273817940
CO2,Transport,IDN,Indonesia,2004,70.82856155682,70828561556820
CO2,Transport,IDN,Indonesia,2005,69.83829558724,69838295587240
CO2,Transport,IDN,Indonesia,2006,66.2946456147,66294645614700
CO2,Transport,IDN,Indonesia,2007,67.8143903019,67814390301900.01
CO2,Transport,IDN,Indonesia,2008,72.07025501784,72070255017840
CO2,Transport,IDN,Indonesia,2009,81.68173798914,81681737989140
CO2,Transport,IDN,Indonesia,2010,89.113882729321,89113882729321
CO2,Transport,IDN,Indonesia,2011,108.49601849431,108496018494310
CO2,Transport,IDN,Indonesia,2012,129.62471574114,129624715741140
CO2,Transport,IDN,Indonesia,2013,136.11807486325,136118074863250
CO2,Transport,IDN,Indonesia,2014,136.58698523781,136586985237810.02
CO2,Transport,IDN,Indonesia,2015,132.02499103175,132024991031750
CO2,Transport,IDN,Indonesia,2016,128.09968047173,128099680471730.02
CO2,Transport,IDN,Indonesia,2017,135.04368197664,135043681976639.98
CO2,Transport,IDN,Indonesia,2018,150.98920941595,150989209415950
CO2,Transport,IDN,Indonesia,2019,149.4780948963,149478094896300
CO2,Transport,IDN,Indonesia,2020,126.81636425634,126816364256340
CO2,Transport,IDN,Indonesia,2021,135.66735415277,135667354152770
CO2,Transport,IDN,Indonesia,2022,147.5567533857,147556753385700
CO2,Transport,IDN,Indonesia,2023,149.53849144114,149538491441140
CO2,Waste,IDN,Indonesia,1970,0.0197503457828,19750345782.8
CO2,Waste,IDN,Indonesia,1971,0.02081500676216,20815006762.16
CO2,Waste,IDN,Indonesia,1972,0.02191661345488,21916613454.88
CO2,Waste,IDN,Indonesia,1973,0.02305516586096,23055165860.96
CO2,Waste,IDN,Indonesia,1974,0.02422962325608,24229623256.079998
CO2,Waste,IDN,Indonesia,1975,0.0254405060024,25440506002.399998
CO2,Waste,IDN,Indonesia,1976,0.02683299514256,26832995142.56
CO2,Waste,IDN,Indonesia,1977,0.02826711325552,28267113255.52
CO2,Waste,IDN,Indonesia,1978,0.02974546215208,29745462152.08
CO2,Waste,IDN,Indonesia,1979,0.0312711640052,31271164005.199997
CO2,Waste,IDN,Indonesia,1980,0.0328452595392,32845259539.199997
CO2,Waste,IDN,Indonesia,1981,0.03483460407688,34834604076.88
CO2,Waste,IDN,Indonesia,1982,0.0368884735224,36888473522.4
CO2,Waste,IDN,Indonesia,1983,0.03900218461632,39002184616.32
CO2,Waste,IDN,Indonesia,1984,0.0411658504776,41165850477.6
CO2,Waste,IDN,Indonesia,1985,0.04337114531168,43371145311.68
CO2,Waste,IDN,Indonesia,1986,0.04578770718272,45787707182.72
CO2,Waste,IDN,Indonesia,1987,0.0482479794752,48247979475.2
CO2,Waste,IDN,Indonesia,1988,0.05075248255128,50752482551.28
CO2,Waste,IDN,Indonesia,1989,0.05330433858392,53304338583.920006
CO2,Waste,IDN,Indonesia,1990,0.05590614938392,55906149383.920006
CO2,Waste,IDN,Indonesia,1991,0.0589284128092,58928412809.2
CO2,Waste,IDN,Indonesia,1992,0.06201103824504,62011038245.04
CO2,Waste,IDN,Indonesia,1993,0.06515142388064,65151423880.64001
CO2,Waste,IDN,Indonesia,1994,0.06834384573224,68343845732.240005
CO2,Waste,IDN,Indonesia,1995,0.07158466126472,71584661264.72
CO2,Waste,IDN,Indonesia,1996,0.0750466307152,75046630715.2
CO2,Waste,IDN,Indonesia,1997,0.078561677106,78561677106
CO2,Waste,IDN,Indonesia,1998,0.08213760586952,82137605869.52
CO2,Waste,IDN,Indonesia,1999,0.08578534461112,85785344611.12
CO2,Waste,IDN,Indonesia,2000,0.09434009852152,94340098521.52
CO2,Waste,IDN,Indonesia,2001,0.09745758822208,97457588222.08
CO2,Waste,IDN,Indonesia,2002,0.1006406435548,100640643554.8
CO2,Waste,IDN,Indonesia,2003,0.10389082560616,103890825606.16
CO2,Waste,IDN,Indonesia,2004,0.107207614014,107207614014
CO2,Waste,IDN,Indonesia,2005,0.110589968054,110589968054
CO2,Waste,IDN,Indonesia,2006,0.1140529782288,114052978228.8
CO2,Waste,IDN,Indonesia,2007,0.11758155403576,117581554035.76
CO2,Waste,IDN,Indonesia,2008,0.12117361402624,121173614026.23999
CO2,Waste,IDN,Indonesia,2009,0.1248244749408,124824474940.8
CO2,Waste,IDN,Indonesia,2010,0.12853049424432,128530494244.32
CO2,Waste,IDN,Indonesia,2011,0.13199194333264,131991943332.64
CO2,Waste,IDN,Indonesia,2012,0.13549398066944,135493980669.43999
CO2,Waste,IDN,Indonesia,2013,0.139027760098,139027760098
CO2,Waste,IDN,Indonesia,2014,0.14257923184,142579231840
CO2,Waste,IDN,Indonesia,2015,0.14613694792792,146136947927.92
CO2,Waste,IDN,Indonesia,2016,0.14965303504304,149653035043.04
CO2,Waste,IDN,Indonesia,2017,0.15316704070952,153167040709.52
CO2,Waste,IDN,Indonesia,2018,0.15667896492736,156678964927.36
CO2,Waste,IDN,Indonesia,2019,0.16019297059384,160192970593.84
CO2,Waste,IDN,Indonesia,2020,0.16371322060624,163713220606.24
CO2,Waste,IDN,Indonesia,2021,0.16719184164584,167191841645.84
CO2,Waste,IDN,Indonesia,2022,0.1706996029664,170699602966.4
CO2,Waste,IDN,Indonesia,2023,0.17428095872411,174280958724.11002
CO2,Buildings,LAO,Laos,1970,0.14507025826699,145070258266.99
CO2,Buildings,LAO,Laos,1971,0.14507025826699,145070258266.99
CO2,Buildings,LAO,Laos,1972,0.12687740854713,126877408547.13
CO2,Buildings,LAO,Laos,1973,0.16842468766362,168424687663.62
CO2,Buildings,LAO,Laos,1974,0.23860906856216,238609068562.16
CO2,Buildings,LAO,Laos,1975,0.14378337060613,143783370606.13
CO2,Buildings,LAO,Laos,1976,0.1375497868053,137549786805.3
CO2,Buildings,LAO,Laos,1977,0.081083922898073,81083922898.073
CO2,Buildings,LAO,Laos,1978,0.11435662151294,114356621512.94
CO2,Buildings,LAO,Laos,1979,0.11518091531038,115180915310.37999
CO2,Buildings,LAO,Laos,1980,0.14454964028612,144549640286.12
CO2,Buildings,LAO,Laos,1981,0.045495140410495,45495140410.495
CO2,Buildings,LAO,Laos,1982,0.041097113915053,41097113915.053
CO2,Buildings,LAO,Laos,1983,0.045444061866789,45444061866.789
CO2,Buildings,LAO,Laos,1984,0.031423787571753,31423787571.753002
CO2,Buildings,LAO,Laos,1985,0.033851666100605,33851666100.605
CO2,Buildings,LAO,Laos,1986,0.031327537188477,31327537188.477
CO2,Buildings,LAO,Laos,1987,0.040338018556968,40338018556.968
CO2,Buildings,LAO,Laos,1988,0.044441169499835,44441169499.835
CO2,Buildings,LAO,Laos,1989,0.059065128961593,59065128961.593
CO2,Buildings,LAO,Laos,1990,0.025359674288757,25359674288.757
CO2,Buildings,LAO,Laos,1991,0.029947013098566,29947013098.566
CO2,Buildings,LAO,Laos,1992,0.031952190100922,31952190100.921997
CO2,Buildings,LAO,Laos,1993,0.032507200948661,32507200948.660995
CO2,Buildings,LAO,Laos,1994,0.034925679870151,34925679870.151
CO2,Buildings,LAO,Laos,1995,0.033815115900126,33815115900.126
CO2,Buildings,LAO,Laos,1996,0.041778972052617,41778972052.617
CO2,Buildings,LAO,Laos,1997,0.058796990887506,58796990887.506
CO2,Buildings,LAO,Laos,1998,0.051396920521917,51396920521.917
CO2,Buildings,LAO,Laos,1999,0.043562091551453,43562091551.452995
CO2,Buildings,LAO,Laos,2000,0.00622265698,6222656980
CO2,Buildings,LAO,Laos,2001,0.00622265698,6222656980
CO2,Buildings,LAO,Laos,2002,0.00622265698,6222656980
CO2,Buildings,LAO,Laos,2003,0.00622265698,6222656980
CO2,Buildings,LAO,Laos,2004,0.00622265698,6222656980
CO2,Buildings,LAO,Laos,2005,0.00622265698,6222656980
CO2,Buildings,LAO,Laos,2006,0.00622265698,6222656980
CO2,Buildings,LAO,Laos,2007,0.00622265698,6222656980
CO2,Buildings,LAO,Laos,2008,0.00622265698,6222656980
CO2,Buildings,LAO,Laos,2009,0.00622265698,6222656980
CO2,Buildings,LAO,Laos,2010,0.00622265698,6222656980
CO2,Buildings,LAO,Laos,2011,0.00933399178,9333991780
CO2,Buildings,LAO,Laos,2012,0.00933399178,9333991780
CO2,Buildings,LAO,Laos,2013,0.00933399178,9333991780
CO2,Buildings,LAO,Laos,2014,0.00933399178,9333991780
CO2,Buildings,LAO,Laos,2015,0.00933399178,9333991780
CO2,Buildings,LAO,Laos,2016,0.02177931836,21779318360
CO2,Buildings,LAO,Laos,2017,0.03885612522,38856125220
CO2,Buildings,LAO,Laos,2018,0.03961540121,39615401210
CO2,Buildings,LAO,Laos,2019,0.07059820162,70598201620
CO2,Buildings,LAO,Laos,2020,0.07844798675,78447986750
CO2,Buildings,LAO,Laos,2021,0.0785787615,78578761500
CO2,Buildings,LAO,Laos,2022,0.082420204165405,82420204165.405
CO2,Buildings,LAO,Laos,2023,0.084652566829936,84652566829.93599
CO2,Fuel Exploitation,LAO,Laos,1970,1.0432448037124e-9,1043.2448037124
CO2,Fuel Exploitation,LAO,Laos,1971,1.0432448037124e-9,1043.2448037124
CO2,Fuel Exploitation,LAO,Laos,1972,1.0432695480212e-10,104.32695480212
CO2,Fuel Exploitation,LAO,Laos,1973,1.2519135599019e-10,125.19135599018999
CO2,Fuel Exploitation,LAO,Laos,1974,8.3457604752284e-11,83.457604752284
