Substance,Sector,edgar_country_code,country,year,co2_emissions_tonnes,code,electricity_demand_t_wh,electricity_generation_t_wh,ef_kgco2_per_kwh,ef_gco2_per_kwh,daily_pv_average,yearly_pv,solar_capacity_factor
CO2,Industrial Combustion,MYS,Malaysia,2022,36.92806104352,MYS,179.44,181.09,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Power Industry,MYS,Malaysia,2022,113.00659742857,MYS,179.44,181.09,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Processes,MYS,Malaysia,2022,19.487266140017,MYS,179.44,181.09,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Transport,MYS,Malaysia,2022,59.258509480652,MYS,179.44,181.09,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Waste,MYS,Malaysia,2022,0.076512952124774,MYS,179.44,181.09,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Agriculture,MYS,Malaysia,2023,1.3998813126209,NA,NA,NA,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Buildings,MYS,Malaysia,2023,9.4325023779729,NA,NA,NA,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Fuel Exploitation,MYS,Malaysia,2023,33.517494849157,NA,NA,NA,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Industrial Combustion,MYS,Malaysia,2023,36.031169687729,NA,NA,NA,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Power Industry,MYS,Malaysia,2023,116.86405102213,NA,NA,NA,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Processes,MYS,Malaysia,2023,19.65195803877,NA,NA,NA,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Transport,MYS,Malaysia,2023,66.348459907681,NA,NA,NA,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
CO2,Waste,MYS,Malaysia,2023,0.078012654308893,NA,NA,NA,0.6703390243902442,670.3390243902442,3.71,1354.15,0.15458333333333335
NA,NA,NA,Myanmar,2000,NA,MMR,4.9,4.9,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2001,NA,MMR,4.49,4.49,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2002,NA,MMR,4.99,4.99,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2003,NA,MMR,5.38,5.38,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2004,NA,MMR,5.39,5.39,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2005,NA,MMR,5.82,5.82,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2006,NA,MMR,5.95,5.95,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2007,NA,MMR,6.19,6.19,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2008,NA,MMR,6.42,6.42,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2009,NA,MMR,6.81,6.81,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2010,NA,MMR,7.34,7.34,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2011,NA,MMR,9.65,9.65,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2012,NA,MMR,10.66,10.66,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2013,NA,MMR,12.18,12.18,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2014,NA,MMR,13.98,13.98,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2015,NA,MMR,15.71,15.71,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2016,NA,MMR,15.17,17.55,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2017,NA,MMR,19.06,20.45,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2018,NA,MMR,20.95,22.38,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2019,NA,MMR,22.46,23.74,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2020,NA,MMR,22.22,23.56,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
NA,NA,NA,Myanmar,2021,NA,MMR,21.03,22.37,0.3948,394.8,4.01,1463.6499999999999,0.1670833333333333
CO2,Agriculture,PHL,Philippines,1970,0.36959997996341,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1970,3.105153789,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1970,1.265963034162,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1970,4.942031386,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1970,4.825090671,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1970,2.1712867031931,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1970,9.849232506,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1970,0.03150694034411,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1971,0.36959997996341,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1971,3.105153789,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1971,1.265963034162,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1971,4.942031386,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1971,4.825090671,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1971,2.4237842905923,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1971,9.849232506,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1971,0.03293571589836,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1972,0.36959997996341,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1972,3.111820656,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1972,1.2706754970843,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1972,5.579469918,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1972,4.935677694,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1972,2.4773616553718,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1972,9.991218012,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1972,0.03441746069267,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1973,0.36959997996341,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1973,3.163355795,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1973,1.4900402650264,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1973,6.281121736,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1973,6.526954318,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1973,3.1495624767319,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1973,10.436866304,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1973,0.03595496258178,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1974,0.39411425790079,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1974,3.114694315,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1974,1.5873488915703,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1974,5.711950412,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1974,6.353912535,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1974,2.8148654567917,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1974,9.932627012,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1974,0.03754264585621,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1975,0.31229521924215,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1975,3.299983514,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1975,1.6332998384943,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1975,7.120403478,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1975,7.09425781,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1975,3.1610436970522,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1975,10.243878356,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1975,0.03918190444333,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1976,0.35619045328648,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1976,3.415704286,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1976,1.4867504895972,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1976,6.830655943,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1976,7.261186531,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1976,3.2066403108685,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1976,10.194614867,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1976,0.04071801240507,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1977,0.38829996992232,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1977,3.553118965,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1977,1.3904003321102,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1977,7.062945852,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1977,9.770851491,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1977,3.2120841006443,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1977,10.334451897,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1977,0.04230011997002,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1978,0.42072377129967,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1978,3.827163574,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1978,1.4900433275535,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1978,7.924834283,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1978,9.348526817,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1978,3.1540418559036,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1978,10.616778517,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1978,0.04393380284766,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1979,0.44780471993913,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1979,3.767835294,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1979,2.0426288118264,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1979,7.993502283,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1979,10.030262848,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1979,4.7599008736054,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1979,10.515170401,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1979,0.04562184889273,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1980,0.36781900726138,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1980,3.72391016,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1980,1.9409540832259,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1980,7.050948292,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1980,9.117546506,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1980,3.4181123735599,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1980,10.010540882,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1980,0.04736983381471,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1981,0.36781900726138,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1981,3.49524241,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1981,1.8935826125016,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1981,6.828719763,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1981,8.563733172,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1981,3.1151351708723,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1981,9.620300609,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1981,0.0499304783934,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1982,0.40239043126369,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1982,3.468382311,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1982,1.8498687481259,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1982,6.573100441,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1982,8.844704081,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1982,3.1758234633745,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1982,9.763798151,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1982,0.05259427359747,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1983,0.42192852264425,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1983,3.398519097,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1983,1.8508655181959,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1983,7.654762015,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1983,9.990069436,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1983,3.3044215897392,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1983,9.907494844,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1983,0.05536400728166,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1984,0.32418568064097,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1984,2.930923645,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1984,1.15633826312,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1984,6.447011614,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1984,8.745080883,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1984,2.8189457963161,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1984,9.847567924,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1984,0.05823967944597,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1985,0.38447614972374,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1985,2.638289082,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1985,1.3317899479689,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1985,6.220442286,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1985,9.046412044,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1985,2.4973995130887,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1985,9.904856273,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1985,0.0612212900904,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1986,0.56864755465372,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1986,2.842945141,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1986,1.3770566991638,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1986,5.820435958,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1986,6.580970265,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1986,2.6053472978956,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1986,10.318513958,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1986,0.06430465743284,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1987,0.71819515917694,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1987,3.13980467,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1987,2.1430520787203,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1987,7.083187026,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1987,9.880815811,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1987,2.9546939752419,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1987,10.855303901,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1987,0.06749675111014,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1988,0.69174277944641,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1988,3.292800292,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1988,2.3791227678809,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1988,7.929097744,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1988,9.720833365,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1988,3.0220846761017,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1988,11.339681507,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1988,0.07079199541282,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1989,0.7082427824003,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1989,3.74239807,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Fuel Exploitation,PHL,Philippines,1989,2.6151132788591,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Industrial Combustion,PHL,Philippines,1989,7.456508737,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Power Industry,PHL,Philippines,1989,10.41690169,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Processes,PHL,Philippines,1989,2.8274195739557,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Transport,PHL,Philippines,1989,11.989700716,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Waste,PHL,Philippines,1989,0.0741848146314,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Agriculture,PHL,Philippines,1990,0.73349040002321,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
CO2,Buildings,PHL,Philippines,1990,3.258712011,NA,NA,NA,0.5160018867924526,516.0018867924526,3.8,1387,0.15833333333333333
